sample_id,filename,typing_pattern,password,num_keystrokes,avg_dwell_time,avg_flight_time,user_type
2615,sample2615.csv,fast_typer,securepassword123,17,91.19235294117645,97.07882352941178,
2616,sample2616.csv,moderate_typer,securepassword123,17,129.2670588235294,134.5447058823529,
2617,sample2617.csv,erratic_typer,securepassword123,17,115.66294117647058,110.84470588235295,
2618,sample2618.csv,careful_typer,securepassword123,17,144.89529411764707,150.8229411764706,
2619,sample2619.csv,fast_typer,securepassword123,17,78.39764705882354,81.48647058823529,
2620,sample2620.csv,fast_typer,securepassword123,17,93.84882352941177,95.05,
2621,sample2621.csv,moderate_typer,securepassword123,17,116.36941176470589,116.47941176470589,
2622,sample2622.csv,fast_typer,securepassword123,17,89.94882352941175,92.73647058823529,
2623,sample2623.csv,careful_typer,securepassword123,17,154.5405882352941,137.29,
2624,sample2624.csv,moderate_typer,securepassword123,17,136.46235294117648,116.17882352941174,
2625,sample2625.csv,fast_typer,securepassword123,17,96.46411764705881,67.83941176470589,
2626,sample2626.csv,slow_typer,securepassword123,17,240.20058823529413,167.58176470588234,
2627,sample2627.csv,moderate_typer,securepassword123,17,134.07176470588237,135.24647058823533,
2628,sample2628.csv,moderate_typer,securepassword123,17,130.26294117647058,124.42352941176469,
2629,sample2629.csv,careful_typer,securepassword123,17,163.82705882352943,148.88588235294117,
2630,sample2630.csv,careful_typer,securepassword123,17,171.10999999999999,177.4764705882353,
2631,sample2631.csv,expert_typer,securepassword123,17,63.21235294117646,72.48588235294118,
2632,sample2632.csv,fast_typer,securepassword123,17,78.76529411764706,96.32588235294118,
2633,sample2633.csv,moderate_typer,securepassword123,17,131.1764705882353,129.1752941176471,
2634,sample2634.csv,moderate_typer,securepassword123,17,109.78882352941179,114.81176470588237,
2635,sample2635.csv,careful_typer,securepassword123,17,172.08823529411768,152.24411764705883,
2636,sample2636.csv,fast_typer,securepassword123,17,82.13529411764705,88.22352941176472,
2637,sample2637.csv,careful_typer,securepassword123,17,151.9664705882353,140.58529411764707,
2638,sample2638.csv,moderate_typer,securepassword123,17,110.80588235294118,130.90117647058824,
2639,sample2639.csv,careful_typer,securepassword123,17,150.8858823529412,139.70411764705884,
2640,sample2640.csv,moderate_typer,securepassword123,17,130.7882352941176,130.0635294117647,
2641,sample2641.csv,fast_typer,securepassword123,17,91.60058823529411,86.67647058823529,
2642,sample2642.csv,erratic_typer,securepassword123,17,136.12764705882353,152.07176470588237,
2643,sample2643.csv,fast_typer,securepassword123,17,94.83999999999999,84.97823529411765,
2644,sample2644.csv,careful_typer,securepassword123,17,163.03,166.44294117647058,
2645,sample2645.csv,moderate_typer,securepassword123,17,119.73235294117646,108.43882352941175,
2646,sample2646.csv,careful_typer,securepassword123,17,169.7535294117647,138.22411764705882,
2647,sample2647.csv,fast_typer,securepassword123,17,94.8564705882353,104.68411764705881,
2648,sample2648.csv,careful_typer,securepassword123,17,155.27470588235295,141.9964705882353,
2649,sample2649.csv,moderate_typer,securepassword123,17,127.06705882352944,138.21941176470588,
2650,sample2650.csv,expert_typer,securepassword123,17,75.93705882352941,74.44235294117647,
2651,sample2651.csv,slow_typer,securepassword123,17,191.40058823529412,176.3470588235294,
2652,sample2652.csv,fast_typer,securepassword123,17,77.74235294117646,91.2764705882353,
2653,sample2653.csv,moderate_typer,securepassword123,17,123.3135294117647,132.7570588235294,
2654,sample2654.csv,expert_typer,securepassword123,17,68.47588235294117,64.48294117647058,
2655,sample2655.csv,moderate_typer,securepassword123,17,131.3735294117647,121.38294117647058,
2656,sample2656.csv,fast_typer,securepassword123,17,91.42411764705881,93.47352941176472,
2657,sample2657.csv,moderate_typer,securepassword123,17,118.17823529411764,132.52941176470586,
2658,sample2658.csv,fast_typer,securepassword123,17,83.23117647058824,83.47764705882352,
2659,sample2659.csv,moderate_typer,securepassword123,17,120.72470588235295,127.67117647058822,
2660,sample2660.csv,fast_typer,securepassword123,17,93.05235294117647,85.85941176470588,
2661,sample2661.csv,expert_typer,securepassword123,17,61.14058823529411,69.52176470588235,
2662,sample2662.csv,fast_typer,securepassword123,17,79.00823529411764,90.71705882352941,
2663,sample2663.csv,fast_typer,securepassword123,17,85.91058823529411,84.5305882352941,
2664,sample2664.csv,moderate_typer,securepassword123,17,133.00117647058826,131.09470588235294,
2665,sample2665.csv,slow_typer,securepassword123,17,230.86235294117645,168.90941176470588,
2666,sample2666.csv,fast_typer,securepassword123,17,87.89176470588235,92.3594117647059,
2667,sample2667.csv,fast_typer,securepassword123,17,92.42470588235294,89.75,
2668,sample2668.csv,expert_typer,securepassword123,17,75.84588235294117,86.3364705882353,
2669,sample2669.csv,slow_typer,securepassword123,17,238.26294117647058,155.5935294117647,
2670,sample2670.csv,fast_typer,securepassword123,17,87.04470588235294,89.07588235294119,
2671,sample2671.csv,fast_typer,securepassword123,17,84.30647058823529,90.48941176470589,
2672,sample2672.csv,expert_typer,securepassword123,17,72.10058823529411,82.01882352941176,
2673,sample2673.csv,expert_typer,securepassword123,17,63.73823529411764,80.47176470588235,
2674,sample2674.csv,moderate_typer,securepassword123,17,117.71235294117646,109.36117647058825,
2675,sample2675.csv,careful_typer,securepassword123,17,152.21176470588236,153.86176470588236,
2676,sample2676.csv,careful_typer,securepassword123,17,177.06882352941176,155.2641176470588,
2677,sample2677.csv,erratic_typer,securepassword123,17,137.29176470588234,129.58588235294118,
2678,sample2678.csv,slow_typer,securepassword123,17,189.1476470588235,192.08235294117645,
2679,sample2679.csv,careful_typer,securepassword123,17,149.90588235294118,130.12764705882353,
2680,sample2680.csv,fast_typer,securepassword123,17,97.59470588235295,86.25999999999999,
2681,sample2681.csv,careful_typer,securepassword123,17,175.55117647058822,161.11941176470586,
2682,sample2682.csv,expert_typer,securepassword123,17,66.60764705882355,79.30588235294117,
2683,sample2683.csv,moderate_typer,securepassword123,17,110.23176470588236,113.93588235294118,
2684,sample2684.csv,moderate_typer,securepassword123,17,134.69823529411767,133.03352941176468,
2685,sample2685.csv,slow_typer,securepassword123,17,188.6552941176471,191.99529411764706,
2686,sample2686.csv,moderate_typer,securepassword123,17,110.65647058823528,118.93235294117646,
2687,sample2687.csv,moderate_typer,securepassword123,17,126.0041176470588,135.87882352941176,
2688,sample2688.csv,moderate_typer,securepassword123,17,119.03058823529412,140.13764705882352,
2689,sample2689.csv,moderate_typer,securepassword123,17,135.64823529411765,129.00294117647059,
2690,sample2690.csv,moderate_typer,securepassword123,17,114.57058823529411,126.56705882352944,
2691,sample2691.csv,expert_typer,securepassword123,17,69.22588235294117,82.48764705882353,
2692,sample2692.csv,fast_typer,securepassword123,17,89.57529411764708,84.45588235294117,
2693,sample2693.csv,careful_typer,securepassword123,17,178.43235294117648,132.07529411764705,
2694,sample2694.csv,careful_typer,securepassword123,17,168.78,145.61470588235292,
2695,sample2695.csv,moderate_typer,securepassword123,17,121.81470588235294,98.58764705882352,
2696,sample2696.csv,expert_typer,securepassword123,17,76.38823529411764,76.63588235294117,
2697,sample2697.csv,careful_typer,securepassword123,17,178.16588235294117,144.0641176470588,
2698,sample2698.csv,expert_typer,securepassword123,17,67.6,70.90882352941176,
2699,sample2699.csv,careful_typer,securepassword123,17,162.68117647058824,138.46117647058824,
2700,sample2700.csv,slow_typer,securepassword123,17,192.18352941176474,168.46058823529413,
2701,sample2701.csv,moderate_typer,securepassword123,17,108.45823529411764,118.27823529411765,
2702,sample2702.csv,moderate_typer,securepassword123,17,121.10764705882355,113.77764705882353,
2703,sample2703.csv,moderate_typer,securepassword123,17,107.1064705882353,115.79529411764706,
2704,sample2704.csv,two_finger_typer,securepassword123,17,185.42411764705884,206.34176470588235,
2705,sample2705.csv,moderate_typer,securepassword123,17,122.61823529411765,144.5870588235294,
2706,sample2706.csv,moderate_typer,securepassword123,17,114.81941176470589,143.79176470588234,
2707,sample2707.csv,slow_typer,securepassword123,17,229.47235294117647,176.82588235294116,
2708,sample2708.csv,moderate_typer,securepassword123,17,119.59882352941176,119.8329411764706,
2709,sample2709.csv,moderate_typer,securepassword123,17,131.22823529411767,120.28764705882355,
2710,sample2710.csv,slow_typer,securepassword123,17,207.94647058823531,144.66000000000003,
2711,sample2711.csv,fast_typer,securepassword123,17,90.37411764705882,90.3164705882353,
2712,sample2712.csv,expert_typer,securepassword123,17,73.08352941176473,77.84529411764706,
2713,sample2713.csv,careful_typer,securepassword123,17,150.0876470588235,142.56764705882352,
2714,sample2714.csv,fast_typer,securepassword123,17,89.23529411764706,111.49117647058823,
2715,sample2715.csv,moderate_typer,securepassword123,17,114.49411764705881,117.72000000000001,
2716,sample2716.csv,fast_typer,securepassword123,17,89.55000000000001,79.32000000000001,
2717,sample2717.csv,erratic_typer,securepassword123,17,174.53470588235294,115.14470588235294,
2718,sample2718.csv,fast_typer,securepassword123,17,90.90235294117646,79.78235294117647,
2719,sample2719.csv,moderate_typer,securepassword123,17,119.56647058823529,146.93882352941174,
2720,sample2720.csv,moderate_typer,securepassword123,17,120.21117647058823,127.46294117647058,
2721,sample2721.csv,two_finger_typer,securepassword123,17,168.33882352941174,221.1476470588235,
2722,sample2722.csv,moderate_typer,securepassword123,17,121.23823529411766,132.65411764705883,
2723,sample2723.csv,expert_typer,securepassword123,17,71.88941176470588,57.95117647058823,
2724,sample2724.csv,moderate_typer,securepassword123,17,122.52294117647058,109.56352941176472,
2725,sample2725.csv,expert_typer,securepassword123,17,60.57,81.70235294117647,
2726,sample2726.csv,moderate_typer,securepassword123,17,138.0564705882353,124.79588235294119,
2727,sample2727.csv,expert_typer,securepassword123,17,70.6970588235294,75.80941176470589,
2728,sample2728.csv,slow_typer,securepassword123,17,190.99,161.6729411764706,
2729,sample2729.csv,fast_typer,securepassword123,17,90.89941176470587,89.37470588235294,
2730,sample2730.csv,fast_typer,securepassword123,17,88.35176470588236,89.69294117647058,
2731,sample2731.csv,fast_typer,securepassword123,17,91.16529411764705,80.16352941176471,
2732,sample2732.csv,erratic_typer,securepassword123,17,150.49235294117648,115.03235294117646,
2733,sample2733.csv,expert_typer,securepassword123,17,77.56294117647059,79.32058823529412,
2734,sample2734.csv,fast_typer,securepassword123,17,80.62411764705882,85.73882352941176,
2735,sample2735.csv,two_finger_typer,securepassword123,17,174.57058823529414,173.42176470588234,
2736,sample2736.csv,fast_typer,securepassword123,17,84.4464705882353,90.54588235294118,
2737,sample2737.csv,fast_typer,securepassword123,17,90.83058823529412,97.94588235294117,
2738,sample2738.csv,expert_typer,securepassword123,17,68.69882352941177,73.33058823529413,
2739,sample2739.csv,fast_typer,securepassword123,17,80.37117647058824,97.51,
2740,sample2740.csv,careful_typer,securepassword123,17,155.38941176470584,126.2064705882353,
2741,sample2741.csv,fast_typer,securepassword123,17,85.63882352941177,85.41235294117648,
2742,sample2742.csv,moderate_typer,securepassword123,17,136.10705882352943,120.76823529411764,
2743,sample2743.csv,fast_typer,securepassword123,17,97.52235294117646,94.29764705882353,
2744,sample2744.csv,slow_typer,securepassword123,17,194.3070588235294,178.20411764705884,
2745,sample2745.csv,careful_typer,securepassword123,17,170.70470588235298,161.04529411764705,
2746,sample2746.csv,expert_typer,securepassword123,17,72.74764705882353,77.70411764705881,
2747,sample2747.csv,fast_typer,securepassword123,17,80.97823529411765,90.41,
2748,sample2748.csv,careful_typer,securepassword123,17,173.95235294117649,160.35647058823528,
2749,sample2749.csv,moderate_typer,securepassword123,17,135.89235294117648,126.09058823529412,
2750,sample2750.csv,moderate_typer,securepassword123,17,112.61235294117648,138.17058823529413,
2751,sample2751.csv,fast_typer,securepassword123,17,91.38941176470587,98.8829411764706,
2752,sample2752.csv,fast_typer,securepassword123,17,85.82823529411765,95.96117647058824,
2753,sample2753.csv,slow_typer,securepassword123,17,221.0864705882353,181.98,
2754,sample2754.csv,moderate_typer,securepassword123,17,128.05882352941177,143.55117647058822,
2755,sample2755.csv,fast_typer,securepassword123,17,90.77823529411765,85.36294117647058,
2756,sample2756.csv,fast_typer,securepassword123,17,91.60705882352941,91.9135294117647,
2757,sample2757.csv,fast_typer,securepassword123,17,96.20411764705881,96.26235294117647,
2758,sample2758.csv,careful_typer,securepassword123,17,151.7376470588235,147.2882352941176,
2759,sample2759.csv,moderate_typer,securepassword123,17,124.60235294117649,112.55352941176471,
2760,sample2760.csv,fast_typer,securepassword123,17,91.05941176470589,100.32235294117648,
2761,sample2761.csv,moderate_typer,securepassword123,17,118.00176470588235,116.41411764705882,
2762,sample2762.csv,moderate_typer,securepassword123,17,136.40588235294118,133.77117647058822,
2763,sample2763.csv,erratic_typer,securepassword123,17,137.45588235294122,103.39176470588234,
2764,sample2764.csv,expert_typer,securepassword123,17,71.36176470588236,75.23941176470588,
2765,sample2765.csv,moderate_typer,securepassword123,17,124.36941176470587,124.3023529411765,
2766,sample2766.csv,expert_typer,securepassword123,17,61.98823529411766,86.11411764705882,
2767,sample2767.csv,moderate_typer,securepassword123,17,116.04058823529412,132.07529411764708,
2768,sample2768.csv,moderate_typer,securepassword123,17,113.31470588235295,130.88294117647058,
2769,sample2769.csv,moderate_typer,securepassword123,17,121.51705882352941,137.44529411764705,
2770,sample2770.csv,moderate_typer,securepassword123,17,109.21647058823531,135.62294117647056,
2771,sample2771.csv,moderate_typer,securepassword123,17,132.27529411764704,126.59941176470589,
2772,sample2772.csv,expert_typer,securepassword123,17,70.95941176470588,64.32882352941178,
2773,sample2773.csv,two_finger_typer,securepassword123,17,186.4794117647059,206.9035294117647,
2774,sample2774.csv,moderate_typer,securepassword123,17,123.68176470588233,145.8805882352941,
2775,sample2775.csv,fast_typer,securepassword123,17,89.09470588235295,94.41529411764705,
2776,sample2776.csv,fast_typer,securepassword123,17,97.81411764705882,102.52764705882353,
2777,sample2777.csv,fast_typer,securepassword123,17,86.62176470588236,101.67882352941176,
2778,sample2778.csv,two_finger_typer,securepassword123,17,155.4829411764706,194.09235294117647,
2779,sample2779.csv,slow_typer,securepassword123,17,216.4764705882353,160.28882352941173,
2780,sample2780.csv,careful_typer,securepassword123,17,162.19470588235293,127.81823529411764,
2781,sample2781.csv,careful_typer,securepassword123,17,167.16647058823528,143.25,
2782,sample2782.csv,moderate_typer,securepassword123,17,110.91235294117648,146.75882352941176,
2783,sample2783.csv,fast_typer,securepassword123,17,84.34529411764706,97.70529411764706,
2784,sample2784.csv,moderate_typer,securepassword123,17,120.37,126.6435294117647,
2785,sample2785.csv,fast_typer,securepassword123,17,96.7870588235294,91.62058823529412,
2786,sample2786.csv,fast_typer,securepassword123,17,96.15941176470588,79.55058823529411,
2787,sample2787.csv,fast_typer,securepassword123,17,76.73588235294118,83.35058823529414,
2788,sample2788.csv,moderate_typer,securepassword123,17,112.53235294117648,120.08411764705882,
2789,sample2789.csv,moderate_typer,securepassword123,17,140.00117647058823,140.2170588235294,
2790,sample2790.csv,fast_typer,securepassword123,17,80.3970588235294,93.74117647058823,
2791,sample2791.csv,moderate_typer,securepassword123,17,123.34058823529412,138.3870588235294,
2792,sample2792.csv,moderate_typer,securepassword123,17,125.84117647058825,135.55529411764707,
2793,sample2793.csv,slow_typer,securepassword123,17,203.09764705882353,204.3170588235294,
2794,sample2794.csv,moderate_typer,securepassword123,17,114.27529411764706,126.41529411764705,
2795,sample2795.csv,moderate_typer,securepassword123,17,124.4435294117647,121.20941176470588,
2796,sample2796.csv,moderate_typer,securepassword123,17,125.57941176470588,131.60117647058826,
2797,sample2797.csv,slow_typer,securepassword123,17,188.74411764705883,166.79352941176472,
2798,sample2798.csv,moderate_typer,securepassword123,17,107.90647058823528,107.21588235294118,
2799,sample2799.csv,moderate_typer,securepassword123,17,109.33882352941177,117.93764705882353,
2800,sample2800.csv,expert_typer,securepassword123,17,72.09117647058824,78.79882352941176,
2801,sample2801.csv,fast_typer,securepassword123,17,78.26294117647059,114.10235294117648,
2802,sample2802.csv,moderate_typer,securepassword123,17,125.98529411764706,105.43588235294118,
2803,sample2803.csv,fast_typer,securepassword123,17,90.83000000000001,90.60352941176471,
2804,sample2804.csv,fast_typer,securepassword123,17,84.89470588235292,93.79294117647058,
2805,sample2805.csv,moderate_typer,securepassword123,17,131.36764705882354,134.0135294117647,
2806,sample2806.csv,fast_typer,securepassword123,17,83.48294117647059,97.30823529411765,
2807,sample2807.csv,expert_typer,securepassword123,17,72.88058823529411,84.68588235294118,
2808,sample2808.csv,careful_typer,securepassword123,17,179.43,146.06117647058824,
2809,sample2809.csv,careful_typer,securepassword123,17,173.45882352941177,170.5070588235294,
2810,sample2810.csv,slow_typer,securepassword123,17,198.92117647058822,150.01235294117646,
2811,sample2811.csv,moderate_typer,securepassword123,17,120.65352941176468,130.6764705882353,
2812,sample2812.csv,careful_typer,securepassword123,17,143.71058823529413,148.57529411764708,
2813,sample2813.csv,fast_typer,securepassword123,17,88.67470588235292,92.16882352941175,
2814,sample2814.csv,moderate_typer,securepassword123,17,111.60470588235296,118.83411764705882,
2815,sample2815.csv,careful_typer,securepassword123,17,157.26,139.31882352941176,
2816,sample2816.csv,careful_typer,securepassword123,17,162.2535294117647,158.7464705882353,
2817,sample2817.csv,moderate_typer,securepassword123,17,147.3270588235294,117.84470588235295,
2818,sample2818.csv,moderate_typer,securepassword123,17,108.47470588235294,102.19235294117647,
2819,sample2819.csv,moderate_typer,securepassword123,17,107.14529411764705,125.31529411764707,
2820,sample2820.csv,expert_typer,securepassword123,17,74.86117647058825,84.40411764705883,
2821,sample2821.csv,moderate_typer,securepassword123,17,111.94470588235293,119.11117647058823,
2822,sample2822.csv,expert_typer,securepassword123,17,77.7270588235294,74.31588235294117,
2823,sample2823.csv,moderate_typer,securepassword123,17,113.2664705882353,148.3594117647059,
2824,sample2824.csv,fast_typer,securepassword123,17,89.65764705882353,80.88941176470587,
2825,sample2825.csv,moderate_typer,securepassword123,17,111.00882352941177,137.01176470588234,
2826,sample2826.csv,erratic_typer,securepassword123,17,151.8229411764706,127.55764705882353,
2827,sample2827.csv,fast_typer,securepassword123,17,85.52117647058824,71.93529411764706,
2828,sample2828.csv,erratic_typer,securepassword123,17,128.29764705882351,105.8135294117647,
2829,sample2829.csv,moderate_typer,securepassword123,17,131.62235294117647,137.42294117647063,
2830,sample2830.csv,moderate_typer,securepassword123,17,129.6770588235294,129.39705882352942,
2831,sample2831.csv,careful_typer,securepassword123,17,189.42411764705884,160.98764705882354,
2832,sample2832.csv,careful_typer,securepassword123,17,180.33705882352945,116.32882352941176,
2833,sample2833.csv,moderate_typer,securepassword123,17,116.81705882352941,142.45294117647057,
2834,sample2834.csv,two_finger_typer,securepassword123,17,192.93411764705886,207.7294117647059,
2835,sample2835.csv,two_finger_typer,securepassword123,17,189.90823529411762,189.54647058823528,
2836,sample2836.csv,careful_typer,securepassword123,17,174.9105882352941,136.00176470588235,
2837,sample2837.csv,expert_typer,securepassword123,17,80.50294117647059,85.40999999999998,
2838,sample2838.csv,moderate_typer,securepassword123,17,132.3176470588235,111.21705882352941,
2839,sample2839.csv,fast_typer,securepassword123,17,81.66823529411764,95.36117647058823,
2840,sample2840.csv,two_finger_typer,securepassword123,17,164.59117647058824,189.89411764705883,
2841,sample2841.csv,slow_typer,securepassword123,17,183.5694117647059,168.45294117647057,
2842,sample2842.csv,fast_typer,securepassword123,17,93.59117647058824,100.06529411764706,
2843,sample2843.csv,careful_typer,securepassword123,17,160.0435294117647,137.45294117647057,
2844,sample2844.csv,moderate_typer,securepassword123,17,111.5764705882353,141.99941176470588,
2845,sample2845.csv,moderate_typer,securepassword123,17,132.05470588235292,123.43647058823527,
2846,sample2846.csv,moderate_typer,securepassword123,17,124.02647058823528,127.2094117647059,
2847,sample2847.csv,two_finger_typer,securepassword123,17,177.92176470588237,175.27588235294118,
2848,sample2848.csv,moderate_typer,securepassword123,17,109.80117647058823,142.92117647058822,
2849,sample2849.csv,moderate_typer,securepassword123,17,104.31235294117647,128.97176470588235,
2850,sample2850.csv,moderate_typer,securepassword123,17,125.67352941176469,123.07294117647058,
2851,sample2851.csv,slow_typer,securepassword123,17,215.75058823529412,166.14470588235295,
2852,sample2852.csv,careful_typer,securepassword123,17,141.39117647058828,156.01470588235293,
2853,sample2853.csv,fast_typer,securepassword123,17,81.07117647058826,103.65117647058823,
2854,sample2854.csv,moderate_typer,securepassword123,17,121.2541176470588,129.70235294117649,
2855,sample2855.csv,careful_typer,securepassword123,17,166.88823529411764,144.47882352941176,
2856,sample2856.csv,fast_typer,securepassword123,17,77.76294117647059,92.42941176470589,
2857,sample2857.csv,slow_typer,securepassword123,17,195.73823529411763,153.0441176470588,
2858,sample2858.csv,moderate_typer,securepassword123,17,111.20411764705882,125.05588235294117,
2859,sample2859.csv,moderate_typer,securepassword123,17,113.0605882352941,128.0370588235294,
2860,sample2860.csv,fast_typer,securepassword123,17,86.7170588235294,104.32647058823528,
2861,sample2861.csv,careful_typer,securepassword123,17,154.44882352941178,137.50470588235294,
2862,sample2862.csv,careful_typer,securepassword123,17,142.45470588235293,139.20000000000002,
2863,sample2863.csv,two_finger_typer,securepassword123,17,188.92176470588234,190.44823529411764,
2864,sample2864.csv,moderate_typer,securepassword123,17,129.54,119.6864705882353,
2865,sample2865.csv,fast_typer,securepassword123,17,83.03411764705882,82.19235294117647,
2866,sample2866.csv,expert_typer,securepassword123,17,72.3529411764706,81.07882352941178,
2867,sample2867.csv,slow_typer,securepassword123,17,201.30588235294118,147.0635294117647,
2868,sample2868.csv,moderate_typer,securepassword123,17,120.68117647058823,135.3305882352941,
2869,sample2869.csv,fast_typer,securepassword123,17,93.45470588235295,87.0794117647059,
2870,sample2870.csv,moderate_typer,securepassword123,17,138.11882352941177,110.85823529411766,
2871,sample2871.csv,moderate_typer,securepassword123,17,133.45529411764704,138.10294117647058,
2872,sample2872.csv,moderate_typer,securepassword123,17,114.89999999999999,129.69411764705885,
2873,sample2873.csv,moderate_typer,securepassword123,17,115.69294117647058,150.69882352941178,
2874,sample2874.csv,expert_typer,securepassword123,17,79.92999999999999,87.42352941176472,
2875,sample2875.csv,moderate_typer,securepassword123,17,138.15411764705883,120.69941176470587,
2876,sample2876.csv,moderate_typer,securepassword123,17,115.25999999999999,122.11,
2877,sample2877.csv,slow_typer,securepassword123,17,212.76588235294116,210.03941176470587,
2878,sample2878.csv,fast_typer,securepassword123,17,88.5429411764706,92.98823529411764,
2879,sample2879.csv,fast_typer,securepassword123,17,86.91470588235293,94.0529411764706,
2880,sample2880.csv,expert_typer,securepassword123,17,62.64000000000001,71.08705882352942,
2881,sample2881.csv,fast_typer,securepassword123,17,81.00588235294119,95.74294117647058,
2882,sample2882.csv,moderate_typer,securepassword123,17,118.1335294117647,106.19588235294118,
2883,sample2883.csv,fast_typer,securepassword123,17,93.11823529411765,94.51176470588236,
2884,sample2884.csv,careful_typer,securepassword123,17,151.35588235294117,158.2929411764706,
2885,sample2885.csv,moderate_typer,securepassword123,17,134.52235294117645,127.6364705882353,
2886,sample2886.csv,careful_typer,securepassword123,17,169.17823529411763,134.0764705882353,
2887,sample2887.csv,moderate_typer,securepassword123,17,112.66882352941175,128.89000000000001,
2888,sample2888.csv,careful_typer,securepassword123,17,178.32176470588232,165.87823529411764,
2889,sample2889.csv,slow_typer,securepassword123,17,180.2670588235294,180.91529411764705,
2890,sample2890.csv,moderate_typer,securepassword123,17,128.07411764705884,121.26764705882354,
2891,sample2891.csv,expert_typer,securepassword123,17,65.71235294117646,85.11235294117647,
2892,sample2892.csv,fast_typer,securepassword123,17,86.3164705882353,106.51470588235294,
2893,sample2893.csv,expert_typer,securepassword123,17,71.30823529411765,78.05882352941177,
2894,sample2894.csv,expert_typer,securepassword123,17,80.33117647058825,76.34588235294119,
2895,sample2895.csv,careful_typer,securepassword123,17,161.76294117647058,129.49941176470588,
2896,sample2896.csv,careful_typer,securepassword123,17,154.7535294117647,128.47882352941178,
2897,sample2897.csv,moderate_typer,securepassword123,17,120.4535294117647,137.38529411764705,
2898,sample2898.csv,careful_typer,securepassword123,17,157.9664705882353,129.80470588235292,
2899,sample2899.csv,moderate_typer,securepassword123,17,115.42941176470589,111.43176470588236,
2900,sample2900.csv,expert_typer,securepassword123,17,65.42764705882352,80.16764705882353,
2901,sample2901.csv,moderate_typer,securepassword123,17,108.24588235294118,124.70647058823528,
2902,sample2902.csv,moderate_typer,securepassword123,17,111.86176470588235,124.71588235294115,
2903,sample2903.csv,fast_typer,securepassword123,17,98.84058823529412,83.81117647058824,
2904,sample2904.csv,fast_typer,securepassword123,17,88.24941176470587,96.98352941176469,
2905,sample2905.csv,expert_typer,securepassword123,17,75.48294117647058,83.67764705882352,
2906,sample2906.csv,slow_typer,securepassword123,17,225.90823529411765,176.07470588235293,
2907,sample2907.csv,moderate_typer,securepassword123,17,144.12941176470588,113.52529411764706,
2908,sample2908.csv,expert_typer,securepassword123,17,69.86176470588236,69.59235294117647,
2909,sample2909.csv,moderate_typer,securepassword123,17,139.04764705882351,115.16999999999999,
2910,sample2910.csv,moderate_typer,securepassword123,17,122.09882352941179,145.27882352941177,
2911,sample2911.csv,careful_typer,securepassword123,17,159.4370588235294,135.1441176470588,
2912,sample2912.csv,moderate_typer,securepassword123,17,117.89411764705882,117.82235294117648,
2913,sample2913.csv,fast_typer,securepassword123,17,95.4435294117647,77.89764705882354,
2914,sample2914.csv,erratic_typer,securepassword123,17,146.86705882352942,92.6835294117647,
2915,sample2915.csv,erratic_typer,securepassword123,17,145.50411764705882,137.00529411764705,
2916,sample2916.csv,expert_typer,securepassword123,17,67.6094117647059,74.57352941176471,
2917,sample2917.csv,careful_typer,securepassword123,17,143.0876470588235,144.48117647058825,
2918,sample2918.csv,fast_typer,securepassword123,17,99.27235294117648,96.61941176470589,
2919,sample2919.csv,fast_typer,securepassword123,17,89.17,98.95764705882351,
2920,sample2920.csv,fast_typer,securepassword123,17,91.11529411764707,87.43470588235293,
2921,sample2921.csv,moderate_typer,securepassword123,17,126.1329411764706,127.42823529411766,
2922,sample2922.csv,moderate_typer,securepassword123,17,114.53882352941179,141.86941176470586,
2923,sample2923.csv,expert_typer,securepassword123,17,69.13999999999999,84.65352941176471,
2924,sample2924.csv,fast_typer,securepassword123,17,77.64764705882352,103.23764705882353,
2925,sample2925.csv,slow_typer,securepassword123,17,188.47764705882352,161.44058823529411,
2926,sample2926.csv,fast_typer,securepassword123,17,76.89588235294117,103.30529411764707,
2927,sample2927.csv,moderate_typer,securepassword123,17,128.0970588235294,131.71411764705883,
2928,sample2928.csv,fast_typer,securepassword123,17,96.21882352941176,97.36411764705882,
2929,sample2929.csv,moderate_typer,securepassword123,17,129.16235294117647,125.48352941176472,
2930,sample2930.csv,moderate_typer,securepassword123,17,124.94588235294117,136.6005882352941,
2931,sample2931.csv,moderate_typer,securepassword123,17,133.7405882352941,122.71176470588235,
2932,sample2932.csv,fast_typer,securepassword123,17,82.50411764705882,95.80941176470589,
2933,sample2933.csv,expert_typer,securepassword123,17,67.5264705882353,80.56705882352942,
2934,sample2934.csv,careful_typer,securepassword123,17,164.1929411764706,130.1270588235294,
2935,sample2935.csv,expert_typer,securepassword123,17,68.1,77.47764705882354,
2936,sample2936.csv,careful_typer,securepassword123,17,181.28882352941176,146.82882352941178,
2937,sample2937.csv,moderate_typer,securepassword123,17,128.57176470588237,111.61411764705882,
2938,sample2938.csv,moderate_typer,securepassword123,17,117.13588235294117,123.56705882352941,
2939,sample2939.csv,slow_typer,securepassword123,17,194.49470588235295,179.31823529411764,
2940,sample2940.csv,careful_typer,securepassword123,17,179.70941176470592,141.0335294117647,
2941,sample2941.csv,expert_typer,securepassword123,17,71.87352941176471,71.00588235294119,
2942,sample2942.csv,careful_typer,securepassword123,17,146.20000000000002,161.2970588235294,
2943,sample2943.csv,fast_typer,securepassword123,17,87.60411764705884,90.86294117647058,
2944,sample2944.csv,fast_typer,securepassword123,17,87.92235294117647,95.18941176470587,
